#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
270
%center_y
349
%area
295637.0
%aspect_ratio
1.679434
%long_half_axis
397.544663
%orientation
77.178909
%order_parameter
-0.068984
%new_orientation
177.679625
%new_order_parameter
0.073893
%area_interior
295619
%mean_brightness_interior
195.194439
%area_boundary
18.0
%mean_brightness_boundary
170.0
%excursion_ratio
0.15889
%number_filaments
1198
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,319.0,965.0,32.0,0.0,5.554839,0.0,0.0,false
2,633.0,965.0,30.0,0.0,5.2,0.0,0.0,false
3,313.5,122.5,21.023796,177.273689,5.683609,0.0,0.0,false
4,593.0,122.5,20.024984,177.137595,6.031005,0.0,0.0,false
5,466.0,122.0,20.0,0.0,5.673684,0.0,0.0,false
6,303.0,132.0,20.0,90.0,5.2,0.0,0.0,false
7,509.0,964.5,20.024984,2.862405,4.512879,0.0,0.0,false
8,410.5,966.0,217.0,0.0,3.679167,0.0,0.0,false
9,302.0,866.5,199.0,90.0,3.614141,0.0,0.0,false
10,546.0,121.0,184.0,0.0,3.648087,0.0,0.0,false
11,635.5,966.0,177.0,0.0,3.663068,0.0,0.0,false
12,799.5,121.5,91.005494,179.370401,3.960089,0.0,0.0,false
13,600.5,121.5,91.005494,179.370401,3.882378,0.0,0.0,false
14,568.0,965.5,88.005682,179.34894,3.911386,0.0,0.0,false
15,302.0,402.0,88.0,90.0,3.590805,0.0,0.0,false
16,302.0,252.0,68.0,90.0,3.640299,0.0,0.0,false
17,326.0,122.0,48.0,0.0,4.391489,0.0,0.0,false
18,302.5,144.0,46.010868,91.245364,3.798937,0.0,0.0,false
19,921.0,143.5,45.044423,92.544804,4.091596,0.0,0.0,false
20,466.5,887.5,43.104524,3.990913,4.063369,0.0,0.0,false
21,842.5,296.0,42.011903,88.636072,3.865598,0.0,0.0,false
22,400.5,689.5,39.115214,85.601295,3.767127,0.0,0.0,false
23,374.5,540.0,39.051248,177.064327,4.000517,0.0,0.0,false
24,545.5,964.0,35.22783,173.480198,4.209457,0.0,0.0,false
25,303.5,398.5,35.128336,85.100908,4.027461,0.0,0.0,false
