#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
279
%center_y
275
%area
302139.0
%aspect_ratio
1.482938
%long_half_axis
377.650404
%orientation
40.398551
%order_parameter
-0.027531
%new_orientation
170.417937
%new_order_parameter
0.159157
%area_interior
290113
%mean_brightness_interior
214.08053
%area_boundary
12026.0
%mean_brightness_boundary
231.399883
%excursion_ratio
0.165619
%number_filaments
628
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,280.0,560.0,34.0,90.0,5.245455,0.0,0.0,false
2,280.0,680.0,20.0,90.0,4.7,0.0,0.0,false
3,280.0,634.0,20.0,90.0,4.7,0.0,0.0,false
4,588.0,780.0,21.260292,48.814075,3.672335,0.0,0.0,false
5,609.0,229.0,406.0,0.0,3.698765,0.0,0.0,false
6,446.0,857.0,334.0,0.0,3.626426,0.0,0.0,false
7,279.0,741.0,232.0,90.0,3.658874,0.0,0.0,false
8,945.0,479.5,221.0,90.0,3.879545,0.0,0.0,false
9,280.0,494.0,192.0,90.0,4.100524,0.0,0.0,false
10,304.0,617.5,50.009999,178.854237,3.279148,0.0,0.0,false
11,340.5,666.5,33.376639,171.384352,3.805084,0.0,0.0,false
12,891.5,465.5,29.427878,80.217593,3.665073,0.0,0.0,false
13,701.5,375.5,29.154759,174.093859,3.120632,0.0,0.0,false
14,316.5,643.5,29.154759,174.093859,3.801867,0.0,0.0,false
15,429.0,252.0,28.635642,102.094757,3.646283,0.0,0.0,false
16,854.5,570.5,29.966648,154.290046,3.847012,0.0,0.0,false
17,893.5,456.0,26.925824,74.931512,3.61357,0.0,0.0,false
18,689.5,374.0,25.317978,170.909723,3.176299,0.0,0.0,false
19,280.5,606.0,24.020824,92.385944,4.085928,0.0,0.0,false
20,580.5,795.0,22.203603,82.234834,3.9643,0.0,0.0,false
21,444.0,685.5,22.561028,167.195734,3.354937,0.0,0.0,false
22,406.5,676.0,21.095023,174.559668,3.07963,0.0,0.0,false
23,850.0,568.0,23.323808,149.036243,3.90808,0.0,0.0,false
24,579.5,801.0,20.223748,81.469234,3.663257,0.0,0.0,false
25,377.5,392.0,20.223748,81.469234,3.419985,0.0,0.0,false
26,338.0,657.0,20.0,0.0,3.384211,0.0,0.0,false
27,597.0,767.0,20.59126,60.945396,3.696598,0.0,0.0,false
28,847.0,566.0,20.0,143.130102,3.999968,0.0,0.0,false
29,548.5,326.5,57.982756,147.680383,2.737822,0.0,0.0,false
30,583.5,346.0,46.615448,157.285588,2.794006,0.0,0.0,false
31,526.0,311.0,47.201695,143.615648,2.491517,0.0,0.0,false
32,478.0,256.0,50.990195,131.82017,2.709296,0.0,0.0,false
33,868.5,576.5,39.217343,160.641006,2.927463,0.0,0.0,false
34,686.0,373.0,36.496575,170.537678,3.125092,0.0,0.0,false
35,665.0,369.0,36.878178,167.471192,3.130057,0.0,0.0,false
36,594.5,350.5,37.336309,159.623565,2.789206,0.0,0.0,false
37,429.5,254.5,33.734256,101.976132,3.546489,0.0,0.0,false
38,315.0,643.0,32.249031,172.874984,3.682869,0.0,0.0,false
39,446.5,686.5,31.780497,167.275644,3.330929,0.0,0.0,false
40,301.0,542.0,34.985711,59.036243,3.388298,0.0,0.0,false
41,440.0,243.5,33.12099,118.886582,3.389103,0.0,0.0,false
42,848.0,385.5,32.756679,148.736268,2.685276,0.0,0.0,false
43,653.0,366.0,28.635642,167.905243,3.074456,0.0,0.0,false
44,344.0,668.0,28.635642,167.905243,3.668304,0.0,0.0,false
45,736.5,377.5,27.018512,177.878904,2.998372,0.0,0.0,false
46,494.5,708.5,29.154759,157.833654,2.819756,0.0,0.0,false
47,376.5,396.5,27.45906,79.508523,3.371134,0.0,0.0,false
48,861.0,526.5,29.681644,57.380757,3.164884,0.0,0.0,false
49,545.5,739.5,25.019992,2.29061,4.026461,0.0,0.0,false
50,464.5,691.5,26.570661,160.201124,3.019854,0.0,0.0,false
51,359.5,435.5,26.570661,70.201124,3.256369,0.0,0.0,false
52,881.0,428.0,27.784888,149.743563,2.668437,0.0,0.0,false
53,803.0,371.5,24.020824,177.614056,3.494479,0.0,0.0,false
54,368.0,665.5,27.294688,151.557071,2.561402,0.0,0.0,false
55,331.0,488.0,30.0,53.130102,3.210531,0.0,0.0,false
56,868.5,495.5,28.600699,53.530766,2.57519,0.0,0.0,false
